route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
65,65,NA,NA,NA,2020-06-01,202006,SUN.,0,
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.774,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-06-01,202006,SAT.,0.4574,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-06-01,202006,SUN.,0.5658,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.5707,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-06-01,202006,SAT.,0.7756,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-06-01,202006,SUN.,0.606,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.5951,
71,71,NA,NA,NA,2020-06-01,202006,SAT.,0,
71,71,NA,NA,NA,2020-06-01,202006,SUN.,0,
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.6984,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-06-01,202006,SAT.,0.6424,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-06-01,202006,SUN.,0.8423,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.7046,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-06-01,202006,SAT.,0.7082,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-06-01,202006,SUN.,0.8186,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.728,
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-06-01,202006,SAT.,0.6435,
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-06-01,202006,SUN.,0.6447,
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.681,
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-06-01,202006,SAT.,0.7255,
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-06-01,202006,SUN.,0.6685,
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.699,
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-06-01,202006,SAT.,0.6997,
74,74,NA,NA,NA,2020-06-01,202006,SUN.,0,
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.7117,
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-06-01,202006,SAT.,0.7349,
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-06-01,202006,SUN.,0.6741,
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.7318,
77,077,77 - PENN HILLS,East Liberty,Bus,2020-06-01,202006,SAT.,0.5997,
77,077,77 - PENN HILLS,East Liberty,Bus,2020-06-01,202006,SUN.,0.5681,
77,077,77 - PENN HILLS,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.5599,
79,079,79 - EAST HILLS,East Liberty,Bus,2020-06-01,202006,SAT.,0.6407,
79,079,79 - EAST HILLS,East Liberty,Bus,2020-06-01,202006,SUN.,0.5696,
79,079,79 - EAST HILLS,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.7104,
81,081,81 - OAK HILL,West Mifflin,Bus,2020-06-01,202006,SAT.,0.6136,
81,081,81 - OAK HILL,West Mifflin,Bus,2020-06-01,202006,SUN.,0.7287,
81,081,81 - OAK HILL,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.7487,
82,082,82 - LINCOLN,East Liberty,Bus,2020-06-01,202006,SAT.,0.5829,
82,082,82 - LINCOLN,East Liberty,Bus,2020-06-01,202006,SUN.,0.5471,
82,082,82 - LINCOLN,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.6787,
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-06-01,202006,SAT.,0.6148,
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-06-01,202006,SUN.,0.6955,
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.7695,
86,086,86 - LIBERTY,East Liberty,Bus,2020-06-01,202006,SAT.,0.5997,
86,086,86 - LIBERTY,East Liberty,Bus,2020-06-01,202006,SUN.,0.6074,
86,086,86 - LIBERTY,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.6708,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-06-01,202006,SAT.,0.7989,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-06-01,202006,SUN.,0.6537,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.755,
88,088,88 - PENN,East Liberty,Bus,2020-06-01,202006,SAT.,0.6602,
88,088,88 - PENN,East Liberty,Bus,2020-06-01,202006,SUN.,0.7032,
88,088,88 - PENN,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.7181,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-06-01,202006,SAT.,0.8005,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-06-01,202006,SUN.,0.869,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.8143,
91,091,91 - BUTLER STREET,Ross,Bus,2020-06-01,202006,SAT.,0.5865,
91,091,91 - BUTLER STREET,Ross,Bus,2020-06-01,202006,SUN.,0.6714,
91,091,91 - BUTLER STREET,Ross,Bus,2020-06-01,202006,WEEKDAY,0.6876,
93,93,NA,NA,NA,2020-06-01,202006,SAT.,0,
93,93,NA,NA,NA,2020-06-01,202006,SUN.,0,
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.6427,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-06-01,202006,SAT.,0.9121,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-06-01,202006,SUN.,0.8515,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-06-01,202006,WEEKDAY,0.8891,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-06-01,202006,SAT.,0.8771,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-06-01,202006,SUN.,0.8002,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-06-01,202006,WEEKDAY,0.821,
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-06-01,202006,SAT.,0,
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-06-01,202006,SUN.,0,
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-06-01,202006,WEEKDAY,0.7053,
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-06-01,202006,SAT.,0,
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-06-01,202006,SUN.,0,
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-06-01,202006,WEEKDAY,0.5751,
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-06-01,202006,SAT.,0,
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-06-01,202006,SUN.,0,
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-06-01,202006,WEEKDAY,0.6918,
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-06-01,202006,SAT.,0,
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-06-01,202006,SUN.,0,
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-06-01,202006,WEEKDAY,0.609,
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-06-01,202006,SAT.,0,
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-06-01,202006,SUN.,0,
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-06-01,202006,WEEKDAY,0.5966,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-06-01,202006,SAT.,0.7411,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-06-01,202006,SUN.,0.791,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.8581,
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-06-01,202006,SAT.,0,
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-06-01,202006,SUN.,0,
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.7084,
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-06-01,202006,SAT.,0,
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-06-01,202006,SUN.,0,
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.6903,
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-06-01,202006,SAT.,0,
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-06-01,202006,SUN.,0,
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-06-01,202006,WEEKDAY,0.6829,
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-06-01,202006,SAT.,0,
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-06-01,202006,SUN.,0,
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.6655,
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-06-01,202006,SAT.,0,
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-06-01,202006,SUN.,0,
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.7843,
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-06-01,202006,SAT.,0,
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-06-01,202006,SUN.,0,
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.6981,
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-06-01,202006,SAT.,0,
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-06-01,202006,SUN.,0,
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.8558,
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-06-01,202006,SAT.,0,
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-06-01,202006,SUN.,0,
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.6821,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-06-01,202006,SAT.,0.6534,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-06-01,202006,SUN.,0.6217,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.7089,
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-06-01,202006,SAT.,0,
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-06-01,202006,SUN.,0,
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.7284,
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-06-01,202006,SAT.,0,
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-06-01,202006,SUN.,0,
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.7004,
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-06-01,202006,SAT.,0,
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-06-01,202006,SUN.,0,
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.6637,
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-06-01,202006,SAT.,0,
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-06-01,202006,SUN.,0,
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.7156,
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-06-01,202006,SAT.,0,
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-06-01,202006,SUN.,0,
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-06-01,202006,WEEKDAY,0.6431,
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-06-01,202006,SAT.,0.9393,
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-06-01,202006,SUN.,0.8912,
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-06-01,202006,WEEKDAY,0.9108,
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-06-01,202006,SAT.,0.9218,
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-06-01,202006,SUN.,0.8633,
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-06-01,202006,WEEKDAY,0.915,
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-06-01,202006,SAT.,0,
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-06-01,202006,SUN.,0,
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.6976,
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-06-01,202006,SAT.,0,
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-06-01,202006,SUN.,0,
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.7079,
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-06-01,202006,SAT.,0.729,
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-06-01,202006,SUN.,0.7142,
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.6552,
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-06-01,202006,SAT.,0.5631,
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-06-01,202006,SUN.,0,
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.7008,
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-06-01,202006,SAT.,0.5627,
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-06-01,202006,SUN.,0.6026,
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-06-01,202006,WEEKDAY,0.6721,
NA,NA,NA,NA,NA,2020-06-01,202006,SAT.,0.5699,
NA,NA,NA,NA,NA,2020-06-01,202006,SUN.,0.4874,
NA,NA,NA,NA,NA,2020-06-01,202006,WEEKDAY,0.7193,
1,001,1 - FREEPORT ROAD,Ross,Bus,2020-07-01,202007,SAT.,0.4635,
1,001,1 - FREEPORT ROAD,Ross,Bus,2020-07-01,202007,SUN.,0.5164,
1,001,1 - FREEPORT ROAD,Ross,Bus,2020-07-01,202007,WEEKDAY,0.5573,
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-07-01,202007,SAT.,0.6122,
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-07-01,202007,SUN.,0.5588,
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-07-01,202007,WEEKDAY,0.5874,
4,004,4 - TROY HILL,Ross,Bus,2020-07-01,202007,SAT.,0.6623,
4,4,NA,NA,NA,2020-07-01,202007,SUN.,0,
4,004,4 - TROY HILL,Ross,Bus,2020-07-01,202007,WEEKDAY,0.7506,
6,006,6 - SPRING HILL,Ross,Bus,2020-07-01,202007,SAT.,0.7308,
6,006,6 - SPRING HILL,Ross,Bus,2020-07-01,202007,SUN.,0.7414,
6,006,6 - SPRING HILL,Ross,Bus,2020-07-01,202007,WEEKDAY,0.7807,
7,7,NA,NA,NA,2020-07-01,202007,SAT.,0,
7,7,NA,NA,NA,2020-07-01,202007,SUN.,0,
7,007,7 - SPRING GARDEN,Ross,Bus,2020-07-01,202007,WEEKDAY,0.6678,
8,008,8 - PERRYSVILLE,Ross,Bus,2020-07-01,202007,SAT.,0.6574,
8,008,8 - PERRYSVILLE,Ross,Bus,2020-07-01,202007,SUN.,0.6608,
8,008,8 - PERRYSVILLE,Ross,Bus,2020-07-01,202007,WEEKDAY,0.7601,
11,011,11 - FINEVIEW,Ross,Bus,2020-07-01,202007,SAT.,0.6101,
11,011,11 - FINEVIEW,Ross,Bus,2020-07-01,202007,SUN.,0.8175,
11,011,11 - FINEVIEW,Ross,Bus,2020-07-01,202007,WEEKDAY,0.7489,
12,012,12 - MCKNIGHT,Ross,Bus,2020-07-01,202007,SAT.,0.5096,
12,012,12 - MCKNIGHT,Ross,Bus,2020-07-01,202007,SUN.,0.6449,
12,012,12 - MCKNIGHT,Ross,Bus,2020-07-01,202007,WEEKDAY,0.6889,
13,013,13 - BELLEVUE,Ross,Bus,2020-07-01,202007,SAT.,0.6827,
13,013,13 - BELLEVUE,Ross,Bus,2020-07-01,202007,SUN.,0.71,
13,013,13 - BELLEVUE,Ross,Bus,2020-07-01,202007,WEEKDAY,0.7057,
14,014,14 - OHIO VALLEY,Ross,Bus,2020-07-01,202007,SAT.,0.7539,
14,014,14 - OHIO VALLEY,Ross,Bus,2020-07-01,202007,SUN.,0.7594,
14,014,14 - OHIO VALLEY,Ross,Bus,2020-07-01,202007,WEEKDAY,0.7287,
15,015,15 - CHARLES,Ross,Bus,2020-07-01,202007,SAT.,0.7092,
15,015,15 - CHARLES,Ross,Bus,2020-07-01,202007,SUN.,0.5963,
15,015,15 - CHARLES,Ross,Bus,2020-07-01,202007,WEEKDAY,0.7493,
16,016,16 - BRIGHTON,Ross,Bus,2020-07-01,202007,SAT.,0.7144,
16,016,16 - BRIGHTON,Ross,Bus,2020-07-01,202007,SUN.,0.7356,
16,016,16 - BRIGHTON,Ross,Bus,2020-07-01,202007,WEEKDAY,0.7764,
17,017,17 - SHADELAND,Ross,Bus,2020-07-01,202007,SAT.,0.6405,
17,017,17 - SHADELAND,Ross,Bus,2020-07-01,202007,SUN.,0.5915,
17,017,17 - SHADELAND,Ross,Bus,2020-07-01,202007,WEEKDAY,0.6585,
18,18,NA,NA,NA,2020-07-01,202007,SAT.,0,
18,18,NA,NA,NA,2020-07-01,202007,SUN.,0,
18,018,18 - MANCHESTER,Ross,Bus,2020-07-01,202007,WEEKDAY,0.8951,
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-07-01,202007,SAT.,0,
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-07-01,202007,SUN.,0,
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-07-01,202007,WEEKDAY,0.5017,
20,20,NA,NA,NA,2020-07-01,202007,SAT.,0,
20,20,NA,NA,NA,2020-07-01,202007,SUN.,0,
20,020,20 - KENNEDY,Collier,Bus,2020-07-01,202007,WEEKDAY,0.6904,
21,021,21 - CORAOPOLIS,Collier,Bus,2020-07-01,202007,SAT.,0.6212,
21,021,21 - CORAOPOLIS,Collier,Bus,2020-07-01,202007,SUN.,0.6804,
21,021,21 - CORAOPOLIS,Collier,Bus,2020-07-01,202007,WEEKDAY,0.715,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-07-01,202007,SAT.,0.6443,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-07-01,202007,SUN.,0.6293,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-07-01,202007,WEEKDAY,0.6958,
48,048,48 - ARLINGTON,Collier,Bus,2020-07-01,202007,SAT.,0.6855,
48,048,48 - ARLINGTON,Collier,Bus,2020-07-01,202007,SUN.,0.8528,
48,048,48 - ARLINGTON,Collier,Bus,2020-07-01,202007,WEEKDAY,0.7242,
51,051,51 - CARRICK,West Mifflin,Bus,2020-07-01,202007,SAT.,0.6928,
51,051,51 - CARRICK,West Mifflin,Bus,2020-07-01,202007,SUN.,0.6212,
51,051,51 - CARRICK,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.7253,
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-07-01,202007,SAT.,0,
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-07-01,202007,SUN.,0,
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.8033,
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-07-01,202007,SAT.,0,
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-07-01,202007,SUN.,0,
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.5781,
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-07-01,202007,SAT.,0.7634,
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-07-01,202007,SUN.,0.7692,
53,53,NA,NA,NA,2020-07-01,202007,WEEKDAY,0,
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2020-07-01,202007,SAT.,0,
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2020-07-01,202007,SUN.,0,
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.6609,
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-07-01,202007,SAT.,0.6001,
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-07-01,202007,SUN.,0.5993,
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-07-01,202007,WEEKDAY,0.6122,
55,055,55 - GLASSPORT,West Mifflin,Bus,2020-07-01,202007,SAT.,0.7228,
55,055,55 - GLASSPORT,West Mifflin,Bus,2020-07-01,202007,SUN.,0.7723,
55,055,55 - GLASSPORT,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.7841,
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-07-01,202007,SAT.,0.5859,
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-07-01,202007,SUN.,0.5978,
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.6327,
57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-07-01,202007,SAT.,0.5727,
57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-07-01,202007,SUN.,0.623,
57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.61,
58,058,58 - GREENFIELD,East Liberty,Bus,2020-07-01,202007,SAT.,0.6106,
58,058,58 - GREENFIELD,East Liberty,Bus,2020-07-01,202007,SUN.,0.8238,
58,058,58 - GREENFIELD,East Liberty,Bus,2020-07-01,202007,WEEKDAY,0.6654,
59,059,59 - MON VALLEY,West Mifflin,Bus,2020-07-01,202007,SAT.,0.6349,
59,059,59 - MON VALLEY,West Mifflin,Bus,2020-07-01,202007,SUN.,0.6339,
59,059,59 - MON VALLEY,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.6871,
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-07-01,202007,SAT.,0.6373,
60,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-07-01,202007,SUN.,0,
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.8426,
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-07-01,202007,SAT.,0.7389,
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-07-01,202007,SUN.,0.7782,
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.725,
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-07-01,202007,SAT.,0.7304,
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-07-01,202007,SUN.,0.6992,
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.6889,
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-07-01,202007,SAT.,0.7436,
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-07-01,202007,SUN.,0.6967,
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.6598,
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-07-01,202007,SAT.,0.7526,
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-07-01,202007,SUN.,0.7707,
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.6855,
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-07-01,202007,SAT.,0.6876,
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-07-01,202007,SUN.,0.6902,
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.7539,
65,65,NA,NA,NA,2020-07-01,202007,SAT.,0,
65,65,NA,NA,NA,2020-07-01,202007,SUN.,0,
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2020-07-01,202007,WEEKDAY,0.7472,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-07-01,202007,SAT.,0.5128,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-07-01,202007,SUN.,0.6892,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-07-01,202007,WEEKDAY,0.594,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-07-01,202007,SAT.,0.6056,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-07-01,202007,SUN.,0.6947,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-07-01,202007,WEEKDAY,0.6414,
71,71,NA,NA,NA,2020-07-01,202007,SAT.,0,
71,71,NA,NA,NA,2020-07-01,202007,SUN.,0,
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2020-07-01,202007,WEEKDAY,0.7624,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-07-01,202007,SAT.,0.7093,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-07-01,202007,SUN.,0.782,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-07-01,202007,WEEKDAY,0.7236,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-07-01,202007,SAT.,0.732,
